owner,Sensei,FRG
9kcR8tg8PNccPbZhaFwSktzRUvxCFGfCwcihdXNxyQG2,1,0
FsTwVQmntUAJJVzq8XdvKNKWt3vyXAK7DAY6U5bADDKN,2,0
D531CfNNMx2tj3P89khpS3gEXdGgjG783tmHnF5xJwjV,2,0
8c8VZs58U6k8mbe3L5RCVgV4th32JeBak3XJPH8EhopW,1,0
7xHtmLdWxu6vkXjDcwiiFdYaCn6Nc9trtoDng6diZJs6,1,0
GcjqTijPw6XUyWmYkG23cHTPyJYQpkQN2Y2q7AsFFaQ7,1,0
CmungL91fVxtrGzRkd8qG7gp5mAh9x9GJysfkEyfGmVB,2,0
Fz7USUwQ6oTvEa7GuQg4a6XeWp5CEgVBsuaEiAriEgnf,1,0
EP1rvLC4Mm4TJbaHMTjbwgze2jpggJxAHphk65NTAdsT,1,0
SAueccx6WsL4pujbfib14C6M1gPfikXBUSt16YRxFgv,1,0
42A9fb7FVRmELgLUVTTTGtdnCdeHnFfFW15Xrqq63yYn,1,0
63GBrwin6rXgxBNauFLBNgApcg9VYbxahnvGiit7u9vg,1,0
FAekbjCeQ1TS3ZdBH1WzYNrLq6ZsuTcko1H5fYDJFdrw,1,0
9nCbBwceEFQUZHkNohgZaF8x8Ki7326g7Zw2h6EnudQQ,1,0
3VHzFq9xd53n84Nw91nVzAn4Gm7dgsUYqYhqUNRku2y9,2,0
FDaTz3QyDhywkeYfGKyVZm5YJpogtHbZSrHhBiRGPCxE,1,0
97YGs9pb1KBZAN4mZD5nYPeJDBqELr9pUFHoa7W58pab,2,0
DCLNy3XtMgzAUBseM3BatZE1Bf5KgA67hWkcGTqUgALd,2,0
AAENxru6LeJQ2XDE2U15hC1XQVBce84fnGZ5ePAAo1wN,1,0
HJbXTzASfZ4Zcpa7NsDaCsKcEZfqK8HBpVr6foo3rjuW,1,0
DQxLjDh7kDjQhGLNB322D1EWizGASaHnVmK4pkJGJp2f,2,0
4A4VGzJXViNsXpJQKHQrUqYvF4TbNR9ND7LWAkT2fgcD,2,0
3GhLAtAJjRebgPaW9xGHYzaQ72RYdup1hsLPFri9SPKJ,1,0
7wFXaRXMiDVvtUaQE31zKf7asYfppVegYMU61mFdfDhX,1,0
FyYpY8kfNmcDJRvAtPoKgnFcc9XYTkvFUUyZWkESDM4v,1,0
J7muK9L6pYMiiwnhoPnCVMqYsajjLocgMgTr7zSViXCR,3,0
Bj8stYEP6yfqaEYgGyVt74tNU7epTvy1H9Z1UghUS11L,1,0
DpT7P87vZqs7kCjKCU63pDirudF96uk2phVQfRCLN5AZ,1,0
f5sgJZYkTN2AX9Sgr9Jj3Yt2Gmwh9dgEFz8uRkDjyqh,3,0
HNxi3kcTTgXxt9K9sqytUhzeuWkyrKHBWTW148abitto,1,0
EfRC3ng6jfqPJsBHQwk3jvqJUG8BdKBjeYNdjBfSuBnJ,2,0
8RBYhetLKzr9ju9H2wDJ9W77dbCZXCPTKTK6KGfMv86n,1,0
8pVZ2tLDEfyEr3DkC6jkXGCwYpsspztyNTt8VSdLJM1E,1,0
4yMypfvRBHQwkZCSUeYdNcPZa71vsgcfqLmGAyNP59NU,2,0
Bq3pX4QuNXueSkXQE3fCeojsogCU6KyzJp1TqZyEy7Vh,1,0
GUN8p8QDqQzXapn1WmJRL8kM99cZyWWa53G7z3AArsNs,1,0
EezprHNMGVJ24k3dWCs3exnAnaFjWqTWtxdL6N55UGfj,1,0
Gh3wBLa5YZj3gyMHywm8oFB1J4qZCf5J7EPLCRbo77GA,2,0
FQ8boxwQ5UaomXjnbRSUe43R1TDcaSvx5XfKTz9ZwMcx,1,0
AdHeAMR6UUWGUMVp1NY7cZkMepYoZvrZhFnS5K8qFbbh,1,0
857apbEvtm4pSuB5hA3nkyeLCfEFkaXsp1cvvLPgFnTW,1,0
Bzgfd6V7QKxHBgFdAhEp2q3hQsPqjbVAY5YCfJv1BPMM,2,0
BBVfmajNTPqzuUTZHi1TaC9A86ANFWUBs2WTuapGutC,3,0
F9L6h6KQrtRHQcwfpTvo3WXT8v8GSEx42NDFznucchLK,3,0
91XVP6yRrwGKGZa3pVG2rrotgcvM38UERrHAmC4NDBSp,1,0
4H5HVnT4DPmvcKEeNnAJgZfY2Q6PkMqYjS4u2WT3hMjM,2,0
Nf8SavyzPD3HEs6T9W1CjEW3cF8RqkMBGamDnmAnKSh,1,0
FgSXCa6riezn9MTgcLvMUt87zUDJBSmjeNFLnX1Gba8p,3,0
9dvnzjnqs9BPniaCoTBwib4Tn1LP5DM3D6zNR9GbuTGQ,1,0
GqPnSDXwp4JFtKS7YZ2HERgBbYLKpKVYy9TpVunzLRa9,1,0
BxC3EYm7WKSxc4bMgqvnyoL8T6LQM2Gny8wbUworQTzu,1,0
HVkuRGscoUmsoXPs3D5zqcuhw7N4ysBmzPGaYWYLB4W1,1,0
85UK1CUZZZ5qJ98jfTPmJ2t4ypB9L2FfkumSTiX1DTuH,2,0
45mbWfznuTbdynvwzqGaKZvp7EPxFmRmmkJeVbqcaY11,1,0
ENSzcgf9xmFkw2nm9eJZJheAbzv6iWgqqUFo7gcX6YHo,2,0
Bixazvvt9XcZzKTFcfaG5KMeFRyZX2PsmwKdxf2hyQES,1,0
9YNzgxpvK3gY8hJ9J29FUMYht5GwBqvsxbupRL5Jp4eF,1,0
CNSj3qaKvNM5CSZss1W1NtfSEMLUCtjmUKY46i2W4VCe,1,0
CZ8Sp6HLadL9PDfym5bvbS4AtgxjeLj7ZmZrBG4o5S1B,1,0
BWD4xrz9qfUyANaENvstuKmoMdXHpej58oVdMYQGSMU7,1,0
EmKpHBK2a99mGKMvU7kTqQT9TG8JcJwQVck2zagQc7Pz,1,0
CaBujai2w9F5wX5TE6seEZfoSxWpk5HWdzF2NPJdLK5m,1,0
GALMthWUA1yfWgR6gPpvdVSPB22XvrksZR6qtEhbREfA,2,0
2FVMzff3tPBDUE4Jhrc44gZPuueJtExU89y3u6ygwiX6,1,0
9ngZqaNSyRVRrUavEHFTFzmZqfMd3K2amtxd6djik7A8,1,0
3S5XGtGF86yfoWbUbSQHugYvLSGsjPAY4wAWXdebhDXX,5,0
E6UdXtgvNVK3bQFp2JfBCxUrH39zVrHYVj6L6gYAh1hH,1,0
5s5t1u7NvEqy6QXGA9b3dMftnW9kQFcer9V5R5GMF9y8,1,0
78RqjjpytPqf94zS1BQe9Q81K2YEnD2ZxTXUnfru81iy,3,0
7hzKQP5E6hBKE5oUrUWvo4PPoYZiG4tHdXiWhYNT7w8p,1,0
6YGvm3ztxFJGC9Z6Zu4NhcytPmPmRTZ8atz8CwENmV8k,1,0
6J81KgSBU1WeURtGk8rGfAfcMzmuinG6xrkns7pgTPxr,2,0
9SkXry2jzyuthzDiJfqUgcBo9rM6vqu4BpNEZEZcF4rp,2,0
3Fkv3yotRqVAa4Zkw6K5TApXz9B86VGJCQmVrhU8bEdV,1,0
3q9WA1zAEhKBc1UjaaSfmfvXuwpDsa7zLLokC45PR4Xw,1,0
5vZhCktqsjCFrHUvvTNWCbB7dUVVg3ovrgjWU3Ujg8wA,2,1
4iRMvsQUS47vf1UsqbJ1RGGFH5LuVRZEDxftA4Yie2GU,2,0
H37xXfvb7rZqk1vPogp3r1vFkErQwtERLyaneMKQ4vzc,1,0
8TFJ8bu1PnPUJ9bK6ckndvNvAv3GtZ2uzcv2oB7ysbu1,1,0
9vJUzv3PxcvvRCvBST5DmNUXGvsnPay3Ridx8bWLUbVi,2,0
FCPn5yBm9Nw4uQ28doMm8BKtN6ewVkHuJ61c5HKGHbAM,1,0
D2jVusowxzPFxzDJKWNYvJdxcHezHTxgXDp8oZzWWLfE,1,0
2VLo9yFjtz1765t1vXu8qKY8QfgNKzxzxW9jiPvrzAvQ,1,0
Y9g15CgYUmMZNao9SLESuQkstHdhttZubx49gcYnFkn,1,0
BPx9io9kM2ooyZFpc2Z2p8t7tpD7nh4J2PyEBZ4NzTs6,1,0
EzDfrh6VS6LzmfuNGaXkVxGwkQJLNCsMqeLdYRG4Y8GD,1,0
2wDzHcqt9XqhqPtGGDn9Am4LsETkJhAu5WTUeHn6eSSV,2,0
7AaXusLHH7SEHNYJ2Xg8TXBj51qwQKmoxAAdd52Gx8T4,1,0
3pHkYFx7YTNm5dEjcdNWTDUAYPPVJVoSFeb6a52oPXMu,1,0
BRneNDE8G3U48vzbZz8nqWsmbj1gaPYrt8q5fzWGfDsg,3,0
ETvDcwqaHJDCbaP1gBbBCXTCVs3mRGqvPWJDCPycitFU,1,0
Fr9un7AGHz7EJWZD1p3K7zWByNn6ZTk86kxEZdDjAeo1,1,0
GEHoyuH7DbirqUw6BnL5pDAD4rEXKAHWrBPvkS1MPHJQ,1,0
Bu93P5oiH4rZyN9MBX2f6uXfgM34xUoRorF57nCGG3aH,2,0
HJUqcejV9VgAKSQiq645wWQFQNjZKTLGEJSgWuF9p5Zy,3,0
93svCtsXFJTgsbkJroCfW9Q1VrzmUQLdqeDbVATzquX1,1,0
5iaDcEzEHJFUiPUXkJ8NL25ZeTUptNtnbuUV49M45upN,1,0
6EP4kY3S9buUZTMTYdHA1iwQ9kmiY9CcjtyiiABF53vu,1,0
FpGaFzRRg5mxFvYeAvTdteSmj4rnDGXTWpGYgj4mnYN6,1,0
2DHULZABMJGfpyWJU8Eut88A1UCyBZ6SdwbDN1vf4G3j,1,0
GkomFGDeuPkCUG9KZmaGnkDd9mNJwmo9jNfq6DFoBskE,1,0
B62RTXpBNWDhc8DasCVeqRGifcJxPZpHKUcqgy8VtSMz,1,0
DLCYBGFqhGSDULAZnqd7CuS6Jjn8BxrZNeveKWXXhQ56,2,0
9zunzr9ddHRnkHWBCWDGAXK3BjmXZLwdb4q5CfDH7BoU,2,0
71QtntB4Gbrr9jLAyKx4c1vpLkbiLs4zuDndbmdkXLMD,1,0
78TkBPyKZfNb9M4xRpw4s8jvN2Knh47VCpYPjG8vQeCC,2,0
D1xyTj5f1nfeYsu4TzuhACcvmhPrmvFhXRm8FTWDf3i1,1,0
Bko7K5bCTjSBhoh8i3jgaKeC7KGyPgX8bFxbCidY1ABR,1,0
8KoM4Y9Wb3k9C9Q5ucMRXF3URNSnLNQyWRL3Y3DVrKEJ,1,0
8cE9CHNYcSveisSRvWZdc51PXa9CXLpkfYfiQeLBWrvP,1,0
2SpXx1zV3yewgaWJEn6Y3yPCi5M78vGVSxwnTJb7ejm2,1,0
AMJmzMqvQ8GWt7nBgBeNY39yh7RhRH3K1kzbpivKsrEn,1,0
CaQiqcoVBYn5rVBgEEF1cmE4QQyBx9tR1UdVu9DVidkP,2,0
8CrsVDg6DaWcmEiQ9H87HLxx81x9nnR5nX7RkmtPv6wD,1,0
81qQWoRuovijFZC6wKENt6aWpffGeAbFoBpEqgVUsYmk,1,0
CgQsv3KFviizdxAnJ1X8DRfHMUhJBYEbStRH9gSbJomQ,1,0
EJWoXBmGKtqehjMSc6HKgtG7DCQqSRG2R4uG7GTqjuyW,1,0
AwSXfZuCgd2B9upr2kqbdU7JsUGXcDtmBogj6VMVezNR,2,0
EEWx259cULkn7QKrNcCfV5aviBJxafuczFwce8zvdVE1,1,0
GrFp7bP4E1gbfMGACBXZNU74p43QvyKQqck47D3Hk47K,1,0
53DX4gSC93NdP9CPYrHA1m3zN2vhETLTBEAEEfeYPL6c,1,0
4wzTxFJb36gCdMjwWfvfGhdDnZdQ8rKzkLtqBkxXrYWr,1,0
7x2SjYxg8JJpC9XFoMAC8CHJdU1Rdtmvt6gUbQZT4GbS,1,0
2NDUSTM7xTTiHoe9MA9k4Nq2Bi3pUhT1m3fmMoLZPzLT,1,0
5trdczum9HBB5gFAg5zvykv2fjmVhtofxRh1cSVkXT8W,1,0
DPubcbBRjBa5ddR3HbwyCqt5ZAr4ZNP1MNJHMT9T21ox,2,0
7BPVp7a9MQy8YgxUHcjpnL99tNuC44fHeGdXCHkXLgZP,1,0
4npUAfDEvFvFatotto6drp7c1zE4QDCBtQ5Bz9U1VGp1,1,0
4ubPsZMsFcq1WJzBBqh54iGNgMEUVVc5B3aovzPhQcAY,2,0
2aW855ZE2MAfaszBbZWKNsAJ3q6EkCcSUXtmy6NjpoTA,1,0
AbkHfv12Dwd1EaN7c6Zcsi7suCfEBiMB3FtEWTJQu2ct,1,0
85RZJF41mVKvECVY4Z4VZ3NyKbeyRWxxFrmzq6sfQBqT,1,0
CQ3WFeK13nyiETFCuS5KEqZ5UFm2Wbo5MCCsbw1enpi,1,0
7fpU818m1rwQa3npAn1oob3obHPL58dxZNVhtEmKp49p,1,0
BtrYyM2kbAcbVPKybg9fih1voxSxEFGouao81b3FeJYA,2,0
ArLe3gdN3MvMbWfJpYz7PuGK725pi366knCWyxWfhGge,1,0
s8EZdFoi1BpyZMRhhXQUHx3vLyeJKFmVZGR5pkjL48D,1,0
CkWtVMmQYU2J6AWVhtwXnN9FbyUWta2fPfc8xfMWUtJR,1,0
gmAtgcxQMecDB1awHCqQye22CkspiwcrrojhpNHCLqA,1,0
Gkm6GZ3eH3MoqbncHrVnDC5QyT5GkixPyrR2CCzAhNKN,2,0
BoAqsV7fYNa6GVyyqGjVrpJJ4T4wgoMhaV4vHxLBSvZH,1,0
7Am1qdTrum8xYeJBZivwXwCG4dDtic5iWk7hLinmfses,1,0
2t4RKpdLxcadTaZ6NUsttEWfjXiqUV2Km9qt4J2GYJfZ,1,0
BcjL5DztuX3kE6GyGaCcuCAMC4uacANPPqMGRZom2HyZ,2,0
DUUAGwvRLCDK7N3husdmUDMXb1Lih9wgZyovp6ACYj7D,3,0
8yJntLQF4PHer2FEAMxNRyycFxxchZFJNqCBC4rstxCA,1,0
GN67R657SW13ibLMNkYvW7TZ5RJ6akfUACk5Jt6vPesA,5,0
5QiBAE458tJgT1GMutkzUayGUpDPZ7yCxDDqjRnMQyAH,2,0
F3XFAGTzpFj8JxXisLi7tVHdRe9iFsgyBdtkezisb9iG,1,6
2Vm8geSRSnAKrzKxGuyqJKJSYPh2VJBjAyKnCd9edn8g,2,0
3YrqfTUoJSzP1PAaMkFvRhzV45FUdMiuCRsMA4L4HVRh,1,1
Aj1ZXyd4gK3M4iTvYVCNebRq7Kwr4kouvHgxvJiafaQ,1,0
6AxXto87nxg6icXSLXq3xFUEACFYZgziGde3aRK4DzoU,1,0
GadrUMEEnK8sw2HvpdbgHNt2ZZxh3GVmWUxYSndTWgkP,1,0
8TCY1tmFNSm6vVF6xWu7jcYwELsaYwrUQyk6RJUNntS5,1,0
FKY7thieLxNgiobZ9BXnC94uGr5Fj214Vp7Txc1qePYs,1,0
GnBxxBuxrBMqbthvAYPiz8m8KvS6huoynA5fPi1S33kQ,3,0
CpSrSV5YjWT9MXJDWtZyHZYZLFVxFcm6rqB1swWCnxej,1,0
53sSqXemCBzrVCd7V5bLPPWNaHppDHe5Lo2u6TKzGjtJ,2,0
HWHQM1B6DBUeEcyi4Fun7bR69uyWn1y8EifJvR9jACBT,1,0
8bJPYnGyBjCNngtUbPECbcRzvvh68EzVX6Whg1RP2EE6,2,0
EsdB3k28w8B2V9XbG3Eb8rCMseqfBoSAska7t85n7d59,1,0
53T2dhZqaZDbWgMhbixKeMBbKP6RsrsCeZ9QNHCv4i7k,1,0
DRe2ZNB87pvoEW6ASpPuPvCGRXdeqXX24j5v7m535mo3,1,0
E9vyR4BBFVQ9XRUw3DPgoQV8kEZ6atwXEtAx7DQb56Fc,1,0
N8XUGoJ4zgt1uGb9S5RADNGa6oi2Hto6SAvSSJk8rGC,1,0
95iR3EfYnWmuTtUWXQ8C7D6nRYbdXdVgNLsjtWN1By54,1,0
DKDcSadLaZvGzbxXyNCkUoEbbzbxGKBXEPucfVwALmGc,2,0
GY9vWAoJiLPhBVYxY7qAYsjyzzCumHy8sQ3FeVAfDcaw,2,0
6SoBuvdiuU6rMjvLbky5CXbMQLRUvGQEvZx2n7SaEdyY,1,0
7BBE71LVYnzxEgaMCN1HMFEvaHjz4LExzyxpACZybQFd,1,0
7u2x89wus5s9gAyDXv9Gh6JBgdM6yu7dWuaizY5ubRbC,1,0
4qNxA9HgeuNpZK1aLYqPsGRrY4fWKV6bALManZnm6xer,1,0
4qZDRJRCb567nJ6AfkPiFWbaYmNsKvRvd8ZBT6a3YmUT,1,0
HzJTj63hNivTYkPYCRjkBgZHRtycTs6wywHf1hkoF2ry,1,0
HgcjNDCGv8cBKw78HJSiHLfnRdVQCZ9Hkj9vqtdhQjui,1,0
FRnBnF2QzDz94RD1RLYNoKMwMTM6GTbs13YnZABi7uWx,1,0
92L9fAPLadQndXDjD1tKRYekT5dmQBo3XZg7FjxqE6Hm,2,0
Bv7iFay89dp1UuHmYtuxfDknwXBLQ79RnM2aDE2AKFxE,1,0
3KwhRo7AzNhZsMZdueRa2sefv7kKHxmExptAwycHsC48,1,0
CoZgvw3e38YAdhVy5SKdEFHVPgfUWoUsB6QHWxrYJeQP,2,0
CtUNGwcUdpaQ5WP1tdMuLU6BAZ4NJH5XqVB5Muuy4Bgb,2,0
EwjUytd8yZvp6kQme6yeYp7NT4FwpJCF64rpNHW1URdb,1,0
B3PQiMUrorq5VyFxHeK8GSNoMtD64x5ZyBKfTU2ZR2T2,1,0
HEJQ6CXSJd2WnSuyPjbhWLqsFkPL2QCJHvrCzkYDSXdb,2,0
5ayB8pSe6yxAqB7bHcrmyepr9BeBpLFuQUyA4qAF5Squ,2,0
3eZ4VV9PCqqmguqdC6vadf2f5LobsFWXb6zDRPc7QVR6,1,0
BJzotQ4nykk27ebfeUcrASsTdJoJXPWc19dHxuYsUvY6,1,0
5TsU8ocaViSfSsnpeuFT3gTCmnc5QfvyYViAaQxX89TX,1,0
9Vx4MZES94dvZJ6esrM86oRGWppNk1b6kmYurSrfD3un,1,0
7A9ofccc7aVPB8qdp7WCovVZTQDRYYiwzYWU5SQqTtRQ,1,0
EBi1RF2oFCVsgBmEnAPp1D2DMpm4RngK68SCkqUmw8bG,4,0
3z7Et8onqm7CBkYcVP3p47fn7hGFDBVzTJbMmA2n22LW,1,0
Eo4HH6AYf2Ddyjy9Ckbkm9FkfoSUvnXt5AM5bjhStLsb,1,0
HFCTqKck2UnezmBaiZK2BraVG79JR9DvYR7hBaYpAJwb,2,0
GTy35RwjSzuxKXBPrYgebLw4RXtkpW7zKGGWacuhAsnA,1,0
28R8ZDsNHceQasquBaBKt8jX4SSPmVFtGPZ3mLzNNRxc,2,0
4AtNt84JunsrTnpTkcsTzqEE7AyMsLmsPEUhits4mezv,2,0
FHrL4s9ASbmzuwEie6MqLbJXy5exR2LxCXG5UdmjKWRR,1,0
BF1iKnQast5wNdTDw5SM8V7LU21XJYj2rUyx4gLcaDpE,2,0
9Hwch4puF6cSawzwmBGmVpoBdUGp2Yb1CxX5RofQFkeA,1,0
8tVWb11E6wnqsb5VCH59etcepePGu8mVRZftAFFUFLpU,1,0
67pUPD8ggjHjGiMEEkiKmQmt4HRTL2eZDjorAQmnMPCt,2,0
2zT2KGWJa85fr4GJc6bwxzMzBqZTHNEesm1x8L2rRb5Q,2,0
3L1X7CaX6evwYKZGEjwqj49HrDhmPUcp1pwzzam7ACVT,1,0
AHaCdLPCacBXdWp9u6C1fbzJKY5i2CxNW9Ms9UpcACmJ,1,0
D2dYwx3wDT7EnfuSvJL8J3Fm2kYUVHEz6ES4jgT63Rt3,2,0
7iSG5y8f4DHtUEPLcgWQnJso99JRB51opyaRoH8qWZ8r,4,0
ExdYMJX43NxE56HEpzz8ZgvZFiL4pXAchbrQdDhHL3rQ,1,0
6QtbXuMa7ujPJosSfKBPX39zcHeofJSSmiHuSSjGx3wo,1,0
L88CcCsbZU1xcXeBFW7mojTRZHjKPHqMs3ybwEfRbVD,1,0
4SwAru5ce2KCo4EjVnoWviDt1yC68bFkWuhD5uhcVSp8,1,0
FR7nZ7CUpaFmCxycexJYRbSFz4jJLYPEfzuUCLWphSTG,5,0
Ffzb4wDgeDDWFsgdhxz3kekPEMke2hm645z9iWbPygML,1,0
HaVp17piN5kujKu14c3Fw9nn7n6WU6SYbFTRJoLNLP9S,1,0
ihMPdoxLbdGBBVMh3Fn7X94YZ1bMCq3ZDMCnY29Ss4c,1,0
99mfF7NLkipmgeo8t1YrtFP1U8L72qnbhs82ieoLbCjo,1,0
5pVCpxfnHxz5LnrRUDJrrxUBdyr6eNcq2gdzEsHYZKff,1,0
5TFgr2NpzNYGLZRcgtWfHVfwgtPQTuUJ11HpNydCTajF,1,0
GKhVh9FPLuNk9HLiAtJ9X6xjGrdu2cQPuijAGuyYbDqs,1,0
7ikfWt3ykEraU7P5fSr8CuJmXakyzSCK9ttY3wNiKJEX,1,2
EBAdDorMbmagyerSFQroaWgrgVeNMbsZ26pZAft7TC8,1,0
DVr6hW5UGtC8Yzrv69B7g12QRR3fAu7bNZ6zUdi5n5N6,1,0
vqaLnVspfYL3X9X55jKb3W9iMMyagjagEn7i1LhfTzX,2,0
Hpba1hpN9487Lb9gobzUTE6k3XAmfR3R6sLcsGnkMYha,1,0
2UFTQzqBWMwMeQvDBesnyBWHCyx7jkvAw2agpdHdPLZN,3,0
FZMKue5kNhV6CBVtyxC79NcUimbFNUpkCK8WwUoLbmn6,1,0
DdC2fVmRFigV7JC8KpxBXkNMTD4pwyx5mtiMCC8vKWRr,2,0
ChejcUMQBJKpG7NftaNhyZ6VBfzCiUZ6nN1FHuUqGNJi,1,0
A949K5LRCzYccmzZT4LBT37P3cueGV8f2rd4deVGWZQs,1,0
J3QsYehvDZ1gPp1R1Z2pVki1DUKGV2wY5DkrD4UDyMu9,1,0
4X1TEuw9rH8TbxE7JMvMEwRF6FAQJkYuJirDgH8yrR8c,1,0
49wTveYezYS8AFvd93KXuSP4eVmvh9ZwiHp23Lj9TWM1,2,0
5P2NAiHH5x8XkTvbNqLZFjX6JBHKaEsckep9vWug7VyB,2,0
2LH4Q2PQBKxCkZHuenCWcpdpSKeosdoVeYpjp7S5mctz,1,0
GxNBpjPFQHVhk7fszdzYZvTEZ4gNdYSVb4iDJwXtjQzs,1,0
AV9rJs72D3DtRWnsfUcRVBVtJvxvFQjDgwPxc2wgkTc6,1,0
GpBPoXesBCBR8uncAPE2mtQdqi4RZ2thLKUBEGUxLmDv,1,0
FwWv4zwLCBuzaUBP94zp7G5VyLDp4mdPz93ktv2xRDJD,1,0
4uTGrR3okhEG7KYhozQovwEeRCHAeKR9f6zkrSxtURCx,1,0
DAoRiWzZKuUESaTncw9socaj9t9tPENyeSKHTRY6kjJK,1,0
4ywaxx5o9NNuoMiCUGfpF1KFKyGPXDypRhtf8Zr61ZDn,1,0
Fym7jL6koKZurxv5CV78NtpQArjuYwfquqdBWt9TsvJu,3,0
HhJjdJ1S7wdNM3LcMqcNfSCnKRt7Z5C9AVuAoyZrb6t1,2,0
68XHxxAB6dLzzaMk8aqc1TjHS7xojWtr6c1vPUA9SLSh,1,0
9E5NGVNgHjb2Su8Ba12tURr1iELewLonHx1HTpMn75cB,1,0
DPUg62XNofN46jPVG1bzAt1TrUxrGZLoEyAtXnZsgXya,1,0
4ZhTN1iMPr9sQTaFkiZ35xmmmwKRMTbzNqeXR2xQDogD,3,0
GJBP5tpuPBRtTGsXCY135ZVmEqtyWToAFBJpCK1AcKji,1,0
npbDhQNdRZwnPMTVZXxmxBNkNkCNwa3d6MKRYsZyFLU,1,0
77soQKPp4vpNQTdZaDSeqHHqi8rWZfp43t6QezJLR3JD,2,0
GWa12nmMsRdXnhatkBAYZLBYVLNZohAkN17wrSZyn72V,1,0
43Xm7PLam7DzHub15xxke3xKcyjkfRCvLsUUjpem6Mdx,2,0
3CSzrT7ZAttiNPoV6xgQeauBAP8xXYdLCyye1EXHhQnY,3,0
3RiX451syWwdkgPczeKGrsMteThtHBNbCRUki3dLLuqX,1,0
9Zfxd8RdX2cDCNi5JpncDoUSWQ8TwpPYhTMk2yMcfZLw,1,0
Ho9AJTyj4FJmpJ2K6LXX3xGDSEifncmfC7e8ctATM5WC,1,0
5BEDF7KxZaq2oJ8E995s3Pc9b2zMizeHH31B94vCXv7o,1,0
D4FsQXcnJrGSKZuoJudnYNNHQajhARTALEsJ2C6fP3E9,2,0
ChboHWjHiduYL3J8HgeWpgJN7GrByDEk79UrVKUN1GX,1,0
AmCfyg2v8mw2c4WDgbbtfATrkVXiTDKcHXimJSSS8JkB,1,0
5NLomd8YEU2fgbuvdFrRYS5MhsZqh4rQCgyHJJ29EYTH,2,0
kaXUThF9qWrj4ppk4pmgTynzGgGcJEkFEhvoB4Y9N8V,2,0
6mqAnP8RbeiGeh5qShjTjoUpfYJKpuqm2c2eCDrfyNAK,2,0
6tBou5MHL5aWpDy6cgf3wiwGGK2mR8qs68ujtpaoWrf2,1,0
GY9QG8tdY6y87qhbwc19kFwbsuJj9gBj37WAzob5q5FH,1,0
2ntsx3BMnyp6j1C4P1YZSxENURmFqrZssNz9dGUSVQKa,5,0
5FC3FYbmoFghZ7V2kMNM2iG8QUp5UcxiKPHrzEHiMgKN,2,0
3iWTLSCNErWQn2RE7cf4okwrpK8wTC1szgeMNbNk98Jb,1,0
9o7C93trfbQWuKFrB8SkLVbM1f9KExEge2uUNkuMYd4g,1,0
2HbzhCAW6t9T5xBqY8LVzV9Lfg9u8iRF23SdXpNrCfQX,1,0
D9LbkuK5eA9T8qFnyjbvBkyF2eMRgcWpkDjwsjQF1WaD,1,0
9thGzyCByJzCHsxEuUr4bVYjzp65n31MoZpNr5KQtM5c,3,0
CsUtMqm6mw6cAzmzTV8Jzfq7HQd9EsJtfWQ7a8uXdpS2,2,0
JBThuf8zKGc5y1pzE6UGTCBcKvCDXi3P3NGSfTitooJf,1,0
fs16PitoCTufN3DLZMduCByTNRmmXRT9zaCrsEDFfzi,1,0
9S1qvMERmuPHuPooKHUmBsMkZnPn8uf4KHiPHf5WvnM3,2,0
GxLbr8WeH3f7CtsLFKc8YZpTQDXSt4ZR7Y1UxcmEgAEw,2,0
AvuYirsYsKhMpH4bB7Z7HfQJMcWmkX94AFysACXBdU7X,1,0
B54JPTeCFbMwZBdwmvA9DCckq1ND5WXNXL4RqPhCSoZw,1,0
G5NAfEYN82LaU8tM13xqS7gRdbNGc5g7DuaG2fYwhwuo,1,0
JSuAZ81S2cesP44cpPtiYxLSAu4A3YBxGasF2WgHHNJ,1,0
9SVRqdheCn5x5GncSQJtvaWQ6iCTEm2P4Urv5nUd4Ao4,2,0
FRURkrX8j5bXYhWng1HzkuFD5ihiGJD78mr6uczhq5cV,1,0
FjjRHoX9qyGexCXfmQjnbPVzy8aaDhQiELAv2D2UgUor,1,0
611eCDMtvZzsSgRjivWPURupCK42tvmqVpfBpvQHgMUG,1,0
Ghzacsg9mN1Rwq4AgbLuHmsmjShF7PLwaKeDbKW93HvR,1,0
5tFEoK8A4t6EYfREu3w8acvB23tYP4pYN1NkGwA7HgLG,2,0
FtngcYX9K1p2imZ6TicUpzqeh7MAzNG8z2PfpKg8LJmZ,1,0
5KAwFNLcf4US4QrwfXvvA2CcbCLYNCagXz7AQ7EW1Baq,1,0
CLA4x9q8H8o8knPwrXtjxMv914TjRa4UyF15EGUhoV7A,1,0
3MCyHktkpUfF6CxCGcbTWgg6U9WaecqdajjaXUxkEJqt,2,0
An8KJ7uLgVpECRz4rEvhfzprsnR1zEw2vpTCxQK64RWJ,1,0
BQaWpgPL9myAw43cagYiZcZEpjjR9CTkMmZqmsEeesPB,2,0
DjktfwjTLvBKCDp3fJUzRxDXZu7ADbekH9oLSiYcwmzv,1,0
7M8eCo3kzVSS2bGjRkihBadVMBMYosrSPWYmJpXPapWQ,1,0
At71MQyFcgNPCVSUFzLzizCK9Q1BeJd1cqajUb78FroX,1,0
CNHLacxfM5ynoFtxk77QQft2GxRbMao8jXwiwQfJM73x,2,0
9JH9h4b2qrGhDgrQzsYMTesqeTUhXCT6UkGrknTQY8Eh,2,0
